Max_Phase,Polar Surface Area,HBA,HBD,#RO5 Violations,QED Weighted,CX LogP,CX LogD,Heavy Atoms
1,99.6,6,2,0,0.84,0.64,-1.14,23
1,114.4,7,2,0,0.45,1.5,-0.08,36
1,89.26,4,2,0,0.68,-0.26,-1.2,14
1,59.06,4,1,0,0.46,-1.94,-1.94,26
1,63.32,3,2,0,0.6,-2.19,-2.19,9
1,46.53,3,1,0,0.82,3.62,3.13,17
1,20.23,1,1,1,0.5,7.13,7.13,28
1,198.22,7,8,1,0.18,-5.77,-5.77,23
1,118.36,5,3,0,0.7,1.7,1.69,27
1,55.53,7,0,0,0.45,4.65,4.48,33
1,0.0,0,0,1,0.62,6.11,6.11,18
1,106.95,8,1,0,0.73,1.65,1.43,28
1,65.2,3,2,0,0.88,1.44,-0.34,23
1,126.64,6,4,0,0.34,-5.9,-5.92,14
1,74.73,7,1,0,0.42,3.2,3.2,29
1,72.36,5,1,0,0.58,4.89,4.75,36
1,91.21,8,2,0,0.64,2.38,0.91,32
1,105.24,8,3,2,0.28,5.81,3.38,38
1,186.72,12,4,2,0.26,1.46,-0.52,40
1,55.53,7,0,0,0.45,4.65,4.48,33
1,84.32,5,2,0,0.65,-0.23,-0.23,16
1,41.57,3,1,0,0.84,4.49,2.42,26
1,155.88,11,1,1,0.47,-1.07,-1.76,26
1,92.68,8,1,0,0.76,1.62,1.62,30
1,57.61,3,2,0,0.68,0.73,-2.42,14
1,77.76,1,3,0,0.34,-1.02,-3.97,5
1,0.0,0,0,0,0.0,0.0,0.0,0
1,53.92,3,1,0,0.79,1.21,1.12,22
1,42.96,5,1,0,0.86,0.91,-0.9,19
1,176.61,10,5,0,0.33,1.51,1.06,36
1,20.23,1,1,0,0.67,-1.91,-0.96,12
1,78.87,4,2,1,0.52,3.95,1.95,33
1,0.0,0,0,0,0.0,0.0,0.0,0
1,52.32,2,1,0,0.56,-4.55,-4.55,10
1,69.56,3,3,0,0.68,3.83,3.82,24
1,70.19,6,0,0,0.48,2.38,2.38,19
1,24.39,2,1,0,0.69,1.2,-1.08,12
1,17.82,3,0,1,0.41,6.55,6.51,25
1,6.48,3,0,1,0.74,4.81,3.01,24
1,9.49,2,0,0,0.73,1.4,1.39,28
1,71.03,5,2,0,0.55,3.21,2.37,29
1,96.3,4,2,2,0.37,4.98,1.97,33
1,20.23,1,1,1,0.4,6.14,6.14,17
1,0.0,0,0,1,0.3,6.64,6.64,26
1,56.22,4,0,0,0.79,2.47,0.96,22
1,97.75,5,2,0,0.58,5.77,3.09,33
1,46.53,3,1,0,0.66,-0.62,-0.62,26
1,168.72,15,4,2,0.23,4.19,3.97,54
1,88.49,6,2,0,0.56,2.11,2.11,28
1,101.73,6,2,0,0.7,0.25,0.09,25
1,3.24,1,0,0,0.61,2.14,1.41,12
1,38.77,4,0,0,0.69,4.25,2.92,27
1,16.13,2,0,0,0.83,3.75,1.68,19
1,148.65,6,4,0,0.56,3.17,-3.62,26
1,0.0,0,0,0,0.43,1.83,1.83,4
1,40.73,4,1,0,0.71,3.92,2.79,28
1,0.0,0,0,0,0.0,0.0,0.0,0
1,0.0,0,0,0,0.72,-1.12,-1.12,13
1,38.82,3,1,0,0.76,4.06,3.43,28
1,24.39,2,1,0,0.81,2.19,-0.07,16
1,45.59,4,1,0,0.88,2.51,0.86,24
1,24.39,2,1,0,0.69,1.2,-1.08,12
1,90.82,5,4,0,0.41,1.06,0.04,25
1,12.47,2,0,0,0.77,3.4,2.77,19
1,115.28,4,3,0,0.58,-0.59,-1.53,14
1,103.7,3,3,0,0.54,-1.11,-7.51,13
1,99.88,7,2,0,0.5,1.64,-0.37,28
1,59.08,6,0,1,0.36,-5.28,-5.28,43
1,94.4,3,3,0,0.45,0.3,0.23,11
1,33.12,2,1,0,0.75,3.17,2.6,14
1,107.2,6,2,0,0.8,0.23,-0.18,19
1,140.09,7,2,0,0.53,-1.52,-1.91,29
1,43.37,3,0,1,0.29,7.32,7.32,31
1,3.24,2,0,0,0.81,4.52,2.19,21
1,115.06,3,4,0,0.5,1.32,-3.47,17
1,12.47,2,0,0,0.84,3.66,2.18,21
1,49.69,3,2,0,0.72,1.01,1.01,13
1,59.3,3,1,0,0.86,2.28,-0.96,19
1,164.82,10,5,1,0.19,2.79,0.82,55
1,64.79,5,1,0,0.56,2.6,1.03,21
1,106.5,6,1,0,0.86,0.72,0.72,21
1,0.0,0,0,0,0.0,0.0,0.0,0
1,72.72,4,4,0,0.59,1.05,-0.22,17
1,163.33,12,2,1,0.2,-0.65,-4.1,30
1,0.0,0,0,1,0.27,3.08,3.08,23
1,59.22,3,1,0,0.8,3.47,0.57,25
1,158.13,11,2,3,0.15,6.81,6.81,56
1,85.49,8,0,0,0.61,2.81,2.45,30
1,83.83,4,2,0,0.51,4.56,1.6,27
1,12.47,2,0,0,0.79,4.4,2.92,21
1,66.4,2,2,1,0.55,3.66,0.14,16
1,80.67,4,1,0,0.83,3.83,1.46,24
1,106.97,6,1,0,0.29,5.24,2.86,28
1,92.34,4,2,0,0.83,1.81,0.87,22
1,12.47,2,0,0,0.78,3.49,1.08,20
1,83.33,8,2,0,0.38,0.77,0.72,21
1,44.12,4,0,0,0.78,2.5,2.5,18
1,52.32,2,1,0,0.5,-0.05,-0.05,6
1,88.83,6,1,0,0.64,0.24,-1.38,17
1,78.51,4,2,0,0.89,1.73,0.79,22
1,193.91,14,5,2,0.24,2.6,1.57,51
1,20.23,1,1,0,0.41,-0.16,-0.16,3
1,52.93,4,2,0,0.7,0.9,-0.6,21
1,65.77,6,1,1,0.39,4.97,4.54,39
1,26.02,1,1,0,0.61,2.07,-0.78,13
1,36.16,5,0,0,0.62,1.35,1.35,12
1,132.61,11,2,2,0.24,3.94,3.66,44
1,74.6,4,2,0,0.63,3.61,3.48,18
1,20.23,1,1,1,0.66,4.69,4.69,21
1,52.32,3,1,0,0.45,2.47,2.47,14
1,112.73,5,3,0,0.67,-2.31,-2.66,24
1,3.24,1,0,0,0.81,4.81,2.48,21
1,107.08,6,2,0,0.8,0.05,0.05,20
1,42.96,5,1,0,0.86,0.91,-0.9,19
1,181.62,9,6,1,0.34,-3.47,-3.7,32
1,46.5,4,1,0,0.71,3.99,3.11,30
1,95.5,3,3,1,0.45,2.6,-0.92,21
1,39.68,4,0,2,0.31,7.26,6.84,41
1,75.27,3,2,0,0.68,1.61,1.35,15
1,100.87,6,2,0,0.78,1.1,1.1,30
1,94.83,3,3,0,0.46,-1.11,-6.81,9
1,180.97,14,2,2,0.14,1.33,1.33,37
1,3.24,1,0,0,0.75,3.62,2.01,20
1,177.72,8,4,1,0.2,1.92,-1.2,39
1,72.83,5,1,0,0.6,3.42,3.42,32
1,62.2,6,2,0,0.81,2.02,1.68,16
1,3.24,1,0,0,0.64,5.24,3.64,22
1,3.24,1,0,0,0.77,4.34,2.05,18
1,68.36,3,3,0,0.8,1.07,0.43,24
1,57.53,2,2,0,0.66,0.9,-2.39,11
1,44.81,4,1,0,0.85,2.23,2.17,20
1,68.36,3,3,0,0.8,1.07,0.43,24
1,90.35,4,2,0,0.8,-0.08,-0.7,23
1,23.55,1,0,0,0.6,2.32,2.32,26
1,202.77,9,7,1,0.26,-2.98,-7.66,33
1,0.0,0,0,0,0.49,-6.28,-6.28,17
1,60.69,3,3,0,0.48,1.06,1.05,9
1,69.39,4,1,0,0.54,-0.85,-1.42,10
1,142.17,8,3,1,0.29,2.76,2.76,38
1,45.15,4,2,0,0.75,3.45,3.44,19
1,32.34,2,1,0,0.87,3.19,2.96,18
1,16.13,2,0,0,0.83,3.75,1.68,19
1,146.39,12,2,2,0.41,2.31,0.35,52
1,65.07,6,0,0,0.45,1.55,-0.15,27
1,86.99,5,3,0,0.25,3.98,3.98,31
1,19.14,3,0,0,0.51,-0.62,-0.62,20
1,32.78,4,0,0,0.68,3.61,2.13,27
1,90.15,5,4,0,0.3,-2.3,-2.3,10
1,104.2,7,2,0,0.62,3.96,2.39,30
1,32.26,2,2,0,0.71,1.32,-0.78,12
1,116.2,8,1,0,0.56,3.83,3.83,35
1,44.7,3,1,0,0.77,1.94,1.94,16
1,109.49,4,3,0,0.79,3.0,1.81,23
1,19.03,2,1,0,0.91,4.23,2.15,22
1,32.34,2,1,0,0.82,3.06,0.36,19
1,60.16,2,1,0,0.91,1.53,1.52,19
1,106.41,3,3,0,0.46,-4.0,-4.01,10
1,92.7,4,2,0,0.55,3.79,0.74,30
1,54.37,3,1,0,0.86,3.66,0.52,18
1,29.54,3,0,0,0.65,4.88,2.45,26
1,112.74,6,2,0,0.68,2.44,-0.84,30
1,0.0,0,0,0,0.0,0.0,0.0,0
1,168.66,8,6,2,0.23,-0.24,-0.24,32
1,66.84,4,0,0,0.47,-5.64,-5.64,30
1,80.92,4,4,0,0.59,1.67,1.67,22
1,139.78,6,4,0,0.64,4.39,-2.49,22
1,196.33,16,5,2,0.14,2.95,0.46,58
1,156.61,11,2,1,0.28,0.42,-3.04,33
1,188.9,14,4,2,0.2,4.04,3.62,57
1,95.5,4,3,0,0.76,2.48,1.54,25
1,38.05,2,2,0,0.47,1.33,1.33,10
1,78.34,3,2,0,0.74,0.86,-0.8,14
1,43.38,5,1,0,0.7,3.96,2.24,27
1,107.73,8,1,0,0.56,3.09,2.6,29
1,90.93,7,1,0,0.48,4.09,4.09,30
1,0.0,0,0,0,0.0,0.0,0.0,0
1,185.44,15,1,2,0.23,2.65,2.65,35
1,192.06,14,5,2,0.18,3.01,2.57,56
1,88.18,6,1,0,0.78,1.9,1.9,29
1,148.18,4,5,0,0.47,-3.32,-6.73,17
1,0.0,0,0,0,0.0,0.0,0.0,0
1,23.47,2,1,1,0.74,5.12,2.76,24
1,20.23,1,1,0,0.43,0.25,0.25,4
1,111.01,8,1,0,0.33,3.56,2.78,35
1,0.0,0,0,0,0.49,-6.28,-6.28,17
1,0.0,0,0,0,0.0,0.0,0.0,0
1,81.7,5,1,0,0.69,2.48,2.48,23
1,55.38,6,0,2,0.21,-1.85,-1.85,48
1,16.13,2,0,0,0.8,2.98,0.91,18
1,12.03,1,1,1,0.52,6.27,3.75,26
1,46.53,3,1,0,0.64,-0.5,-0.5,29
1,50.8,4,1,0,0.84,2.34,1.3,22
1,27.63,3,1,0,0.9,2.88,1.13,20
1,220.26,13,4,2,0.14,-0.9,-4.35,44
1,85.29,3,4,0,0.27,2.95,1.84,22
1,89.27,5,1,0,0.74,3.51,2.57,26
1,117.97,6,2,0,0.5,1.75,1.7,20
1,69.11,1,2,0,0.37,-1.36,-1.36,4
1,95.94,5,2,0,0.59,1.95,0.29,31
1,59.06,4,1,0,0.51,-3.27,-3.27,23
1,86.99,4,3,0,0.53,4.0,0.72,28
1,46.53,3,1,0,0.68,-2.59,-2.59,22
1,54.7,2,2,0,0.56,-0.28,-2.38,8
1,204.91,12,4,2,0.17,-2.52,-6.86,35
1,61.44,3,2,2,0.29,7.59,7.59,42
1,89.34,3,3,0,0.55,-2.91,-3.13,12
1,21.26,2,1,0,0.76,2.08,-0.47,13
1,85.49,8,0,0,0.61,2.81,2.45,30
1,95.94,7,2,0,0.54,1.6,-0.03,31
1,319.61,17,12,3,0.17,-2.3,-2.31,65
1,99.13,7,1,0,0.6,2.05,2.05,35
1,65.72,2,2,0,0.48,-0.66,-1.08,9
1,78.29,5,0,0,0.74,2.94,2.94,22
1,50.5,5,1,0,0.89,3.11,2.09,26
1,0.0,0,0,0,0.0,0.0,0.0,0
1,70.67,4,2,0,0.52,4.15,4.15,28
1,83.18,5,1,0,0.8,2.48,2.48,23
1,64.6,4,3,1,0.53,5.04,2.73,30
1,100.59,6,3,0,0.69,-0.07,-0.07,28
1,46.26,3,1,0,0.72,3.46,3.46,25
1,82.28,5,1,0,0.9,1.6,1.39,16
1,112.4,8,2,2,0.22,4.47,3.05,40
1,255.91,15,7,3,0.05,-0.6,-5.25,44
1,60.44,5,0,0,0.57,3.64,3.64,29
1,140.13,9,3,1,0.37,2.65,2.61,36
1,110.18,6,3,0,0.56,-4.35,-4.36,26
1,83.8,6,2,0,0.82,-0.5,-0.5,29
1,65.72,3,2,0,0.64,1.84,1.84,17
1,113.72,5,4,0,0.22,-3.8,-3.8,20
1,0.0,0,0,0,0.0,0.0,0.0,0
1,63.32,2,2,0,0.57,0.8,-1.8,10
1,139.79,11,2,1,0.55,0.32,0.2,35
1,12.47,2,0,1,0.37,6.47,4.57,29
1,319.61,17,12,3,0.18,-1.94,-1.94,65
1,75.17,5,1,0,0.67,3.61,3.36,29
1,347.32,19,13,3,0.11,-8.31,-13.96,42
1,34.14,2,0,0,0.7,4.15,4.15,23
1,52.6,4,0,0,0.55,5.28,5.28,25
1,55.84,5,0,0,0.8,2.28,0.82,22
1,21.26,2,1,0,0.85,4.17,1.83,22
1,75.27,3,2,0,0.56,2.03,1.77,17
1,99.88,5,3,0,0.44,2.67,1.15,33
1,163.18,10,8,1,0.14,0.75,-1.09,32
1,67.16,4,2,0,0.78,1.43,1.43,17
1,54.7,2,2,0,0.56,-0.7,-2.85,8
1,49.41,2,1,0,0.74,1.07,1.07,15
1,70.0,5,2,0,0.8,1.62,1.04,24
1,63.32,3,3,0,0.49,-2.15,-2.15,9
1,55.13,3,1,0,0.91,2.51,2.51,19
1,130.31,8,4,0,0.54,-1.08,-1.08,18
1,99.6,5,2,0,0.87,0.6,-1.52,23
1,58.53,3,1,0,0.74,1.0,1.0,14
1,29.54,4,0,0,0.81,4.03,4.03,21
1,188.45,8,8,2,0.14,-0.74,-0.74,31
1,115.54,8,1,0,0.74,0.13,0.13,22
1,57.28,3,3,0,0.73,1.69,-0.53,18
1,29.54,3,0,0,0.65,4.93,3.36,22
1,177.72,8,4,1,0.2,1.92,-1.2,39
1,109.57,5,2,0,0.75,0.53,0.52,20
1,30.87,4,1,0,0.8,3.4,3.12,23
1,57.5,4,2,0,0.88,1.82,1.25,26
1,101.73,5,2,0,0.79,0.22,-0.7,23
1,70.06,2,2,0,0.39,-0.74,-3.18,8
1,64.35,3,2,0,0.83,2.48,1.84,22
1,53.01,4,1,0,0.7,0.87,0.65,27
1,97.99,4,4,0,0.32,2.61,-0.31,25
1,113.01,6,2,0,0.3,2.62,-0.81,32
1,48.13,2,2,0,0.74,3.19,1.58,26
1,68.36,3,3,0,0.8,1.59,0.95,25
1,94.83,4,3,0,0.35,3.59,0.66,25
1,6.48,4,0,1,0.62,5.47,3.93,25
1,75.27,3,2,0,0.71,1.89,1.64,16
1,3.24,1,0,0,0.75,5.2,2.86,19
1,100.9,6,2,0,0.7,1.71,1.71,29
1,50.72,4,2,0,0.62,2.54,0.31,22
1,90.37,6,2,0,0.69,-1.19,-1.19,15
1,67.79,5,2,0,0.68,1.82,-0.4,21
1,20.23,1,1,1,0.49,7.11,7.11,28
1,86.71,4,2,0,0.8,1.08,-2.29,23
1,43.37,3,0,0,0.77,2.72,0.04,19
1,119.31,8,3,0,0.65,-0.29,-0.29,20
1,83.12,4,3,0,0.53,0.39,0.39,22
1,131.19,7,3,1,0.4,2.43,2.43,35
1,63.6,3,1,0,0.85,4.36,0.9,22
1,23.47,2,1,0,0.89,3.79,1.75,21
1,62.13,4,1,0,0.52,1.35,1.19,20
1,55.12,2,2,0,0.81,3.26,0.46,23
1,124.01,5,3,0,0.5,0.82,-5.91,26
1,182.21,11,2,2,0.17,-0.13,-2.62,41
1,56.59,6,0,0,0.53,3.7,2.9,31
1,37.3,1,1,0,0.82,3.84,1.34,15
1,76.1,4,4,0,0.32,-2.15,-6.3,10
1,29.1,2,1,0,0.86,3.35,3.15,16
1,41.13,2,2,0,0.8,2.68,1.25,16
1,38.91,2,1,0,0.72,1.77,1.77,12
1,148.53,4,6,1,0.28,-2.12,-2.12,23
1,24.06,2,2,0,0.4,-0.73,-2.86,6
1,19.37,4,0,0,0.85,3.31,1.51,20
1,46.25,2,2,0,0.66,0.89,-1.05,11
1,174.64,8,4,2,0.11,7.18,7.17,65
1,52.6,4,0,0,0.4,3.69,3.69,28
1,38.13,4,0,0,0.68,4.04,2.55,27
1,112.74,6,2,0,0.66,2.91,-0.38,30
1,143.48,10,2,0,0.31,1.88,1.88,33
1,49.81,5,0,0,0.68,3.08,3.06,25
1,103.78,4,4,0,0.54,-1.65,-1.69,15
1,17.07,1,0,0,0.36,-0.47,-0.47,2
1,12.47,2,0,0,0.78,3.49,1.08,20
1,46.53,3,1,0,0.68,-2.59,-2.59,22
1,6.48,3,0,0,0.82,4.41,2.4,21
1,0.0,0,0,0,0.0,0.0,0.0,0
1,108.74,8,3,0,0.46,4.59,4.59,33
1,77.73,6,1,2,0.29,5.43,5.43,43
1,132.96,6,4,0,0.55,-2.31,-2.67,25
1,58.56,4,2,0,0.49,3.54,1.34,25
1,74.27,6,2,0,0.64,2.83,2.74,31
1,42.68,4,0,2,0.17,7.64,6.53,31
1,35.53,3,0,0,0.76,3.4,3.4,16
1,84.39,7,1,0,0.69,1.76,0.38,31
1,63.69,5,1,0,0.56,3.21,3.14,32
1,40.54,3,1,0,0.7,3.83,3.07,26
1,75.89,1,3,0,0.24,-1.24,-3.65,4
1,0.0,0,0,0,0.0,0.0,0.0,0
1,92.42,5,2,0,0.46,3.75,0.06,30
1,65.49,5,0,0,0.51,3.61,3.61,27
1,206.07,12,6,3,0.24,0.53,0.1,39
1,157.11,9,0,0,0.37,0.26,0.26,15
1,20.23,1,1,0,0.51,1.67,1.67,7
1,3.24,2,0,0,0.79,4.2,4.07,17
1,50.44,3,1,1,0.57,5.55,3.69,22
1,124.29,6,4,0,0.4,1.65,-1.38,30
1,89.26,4,2,0,0.68,-0.26,-1.2,14
1,80.28,8,0,0,0.65,2.42,2.42,28
1,6.48,3,0,0,0.83,4.29,2.64,20
1,145.78,9,4,2,0.11,5.22,5.22,50
1,57.53,2,2,0,0.86,3.91,0.41,18
1,49.41,2,1,0,0.76,1.67,1.67,16
1,190.88,8,3,1,0.22,-5.83,-7.46,36
1,17.82,3,0,1,0.47,6.06,6.02,24
1,40.46,2,2,0,0.72,3.9,3.9,22
1,0.0,0,0,0,0.0,0.0,0.0,0
1,220.15,15,6,4,0.09,3.7,3.78,63
1,63.95,6,0,1,0.42,5.04,2.79,33
1,77.1,5,1,0,0.77,2.43,2.43,24
1,50.94,4,2,0,0.8,1.76,-0.98,14
1,56.75,6,0,0,0.58,4.56,3.43,35
1,115.73,4,4,0,0.48,3.54,0.47,30
1,269.29,15,11,3,0.09,-6.1,-14.22,41
1,37.3,1,1,0,0.64,2.8,0.56,10
1,3.24,1,0,0,0.75,5.2,2.86,19
1,32.34,2,1,0,0.85,2.84,2.33,17
1,38.69,3,1,0,0.85,3.12,3.12,17
1,181.62,9,6,1,0.33,-3.51,-3.81,32
1,62.13,5,1,0,0.83,2.62,0.86,25
1,137.26,9,2,0,0.35,1.47,1.25,32
1,88.51,7,0,0,0.21,2.91,2.28,30
1,209.48,12,0,1,0.31,0.06,0.06,21
1,25.78,2,0,0,0.68,2.98,2.98,14
1,40.46,3,2,1,0.71,5.97,3.98,19
1,141.36,6,4,0,0.48,1.15,-2.42,30
1,128.22,8,2,1,0.33,3.69,3.55,32
1,65.56,4,2,0,0.77,2.1,1.88,26
1,3.24,2,0,1,0.77,5.06,3.13,22
1,112.74,6,2,0,0.71,2.3,-0.98,29
1,63.6,3,1,0,0.58,5.04,2.66,19
1,36.02,6,0,2,0.21,6.89,6.54,38
1,95.5,3,3,1,0.46,2.89,-0.63,20
1,127.2,8,2,0,0.5,-2.6,-2.6,16
1,75.89,1,3,0,0.24,-1.24,-3.65,4
1,186.72,12,4,2,0.26,1.46,-0.52,40
1,37.38,2,0,0,0.62,0.91,0.91,14
1,51.21,2,0,0,0.29,-0.45,1.69,3
1,134.54,10,4,0,0.4,-1.19,-2.34,28
1,6.48,2,0,0,0.84,3.55,2.68,20
1,39.72,4,1,0,0.84,1.49,0.63,17
1,45.59,4,1,0,0.88,2.51,0.86,24
1,45.15,4,2,0,0.75,3.45,3.44,19
1,12.03,1,1,0,0.84,3.47,0.79,16
1,98.82,6,2,0,0.57,-2.47,-2.47,17
1,95.94,7,2,0,0.54,1.6,-0.03,31
1,132.96,6,4,0,0.55,-2.31,-2.67,25
1,70.08,6,1,2,0.21,2.7,2.69,48
1,135.53,9,3,1,0.31,3.65,3.64,39
1,46.53,3,1,0,0.68,-1.08,-1.08,26
1,21.26,2,1,0,0.71,1.79,0.91,13
1,17.82,2,0,1,0.48,5.52,5.5,26
1,72.72,4,4,0,0.66,1.82,0.51,21
1,138.53,4,5,0,0.31,-2.48,-4.86,19
1,69.39,4,1,0,0.47,1.37,0.8,15
1,26.3,2,0,0,0.37,-0.14,-0.14,5
1,191.26,6,6,1,0.29,0.43,-5.55,31
1,83.47,3,2,0,0.45,-2.75,-4.1,11
1,23.47,2,1,0,0.91,3.46,1.97,20
1,164.63,6,4,1,0.21,1.8,1.75,42
1,173.76,9,3,0,0.3,-0.9,-4.38,29
1,85.86,9,2,2,0.35,3.66,2.49,40
1,143.34,11,1,3,0.14,8.17,6.9,45
1,74.6,4,2,0,0.74,2.42,2.42,27
1,32.5,3,1,0,0.56,5.74,4.06,24
1,46.53,3,1,0,0.58,-0.2,-0.2,25
1,62.66,4,1,0,0.73,0.55,0.55,27
1,46.53,2,1,0,0.78,4.39,1.51,18
1,50.46,3,1,0,0.65,0.19,1.81,21
1,206.07,12,6,3,0.24,0.53,0.1,39
1,75.27,3,2,0,0.74,1.41,0.96,17
1,79.38,6,2,1,0.47,4.71,3.53,33
1,146.35,7,4,0,0.13,0.87,0.84,34
1,130.24,5,2,0,0.6,-3.61,-4.14,17
1,88.61,7,2,0,0.46,3.76,2.34,34
1,46.15,5,0,0,0.73,3.84,3.84,22
1,116.86,10,1,0,0.44,2.8,0.41,35
1,49.66,2,1,0,0.31,0.17,0.17,3
1,109.57,5,2,0,0.54,-0.16,-0.16,20
1,69.39,4,1,0,0.54,-0.85,-1.42,10
1,80.36,3,3,0,0.46,0.68,-1.74,15
1,38.91,2,1,0,0.71,2.63,1.25,15
1,147.21,9,3,0,0.35,-0.94,-3.61,25
1,12.47,2,0,0,0.78,3.65,2.17,19
1,140.42,8,3,1,0.36,2.82,2.82,38
1,50.72,6,0,0,0.86,2.03,1.95,22
1,81.7,5,1,1,0.09,8.11,8.11,35
1,34.14,2,0,0,0.71,3.79,3.79,23
1,50.72,4,2,0,0.62,2.54,0.31,22
1,38.33,2,1,0,0.9,3.48,3.48,17
1,47.56,3,1,0,0.85,2.37,2.37,16
1,76.36,4,2,0,0.82,-0.22,-1.85,22
1,53.11,1,2,0,0.46,1.07,-1.35,13
1,334.59,15,15,3,0.09,-7.35,-12.52,40
1,49.77,4,1,0,0.82,2.32,1.26,21
1,12.47,2,0,0,0.79,4.42,2.94,20
1,156.61,11,2,1,0.28,0.42,-3.04,33
1,81.7,5,1,0,0.53,3.65,3.65,30
1,59.95,5,2,0,0.58,2.2,-0.03,23
1,104.39,6,5,0,0.33,-3.19,-3.6,14
1,359.42,16,8,4,0.04,1.13,-3.61,58
1,111.79,5,4,2,0.16,5.39,2.43,41
1,72.83,5,1,0,0.75,2.77,0.6,25
1,0.0,0,0,0,0.0,0.0,0.0,0
1,35.53,3,0,0,0.55,0.36,0.36,27
1,37.81,3,1,0,0.72,1.01,-1.27,16
1,224.45,14,5,2,0.15,2.92,2.92,58
1,148.53,4,6,1,0.28,-2.12,-2.12,23
1,67.59,5,1,0,0.44,2.41,2.42,34
1,12.47,2,0,1,0.31,6.27,4.89,29
1,82.05,7,1,0,0.71,-0.82,-0.82,17
1,131.17,9,2,1,0.27,5.54,5.41,40
1,66.84,6,1,2,0.4,4.37,2.11,36
1,100.27,6,4,0,0.42,2.89,0.7,28
1,52.6,4,0,0,0.4,0.72,0.72,10
1,91.76,7,0,0,0.77,0.52,0.59,27
1,9.23,1,0,0,0.57,2.4,2.4,10
1,27.05,4,0,1,0.32,6.23,6.19,27
1,116.17,4,3,0,0.55,1.67,-1.65,25
1,40.46,2,2,1,0.5,5.75,5.75,30
1,0.0,0,0,0,0.39,-4.87,-4.87,18
1,90.82,5,4,0,0.41,1.06,0.04,25
1,84.54,6,1,0,0.84,-0.82,-2.25,21
1,53.16,3,3,0,0.65,0.99,0.98,16
1,43.09,1,1,0,0.71,0.14,0.14,26
1,41.57,2,1,0,0.53,2.84,2.23,20
1,50.28,5,1,0,0.92,2.19,2.16,22
1,0.0,0,0,0,0.0,0.0,0.0,0
1,12.47,2,0,0,0.67,4.12,1.87,20
1,38.13,4,0,0,0.76,2.17,1.98,23
1,26.02,1,1,0,0.65,1.8,-0.67,10
1,159.37,12,2,2,0.13,0.52,0.48,51
1,43.37,3,0,1,0.5,6.11,6.11,30
1,102.29,5,2,0,0.42,3.72,2.49,33
1,317.64,12,10,3,0.04,-10.11,-16.6,40
1,57.86,5,2,1,0.33,6.0,4.72,35
1,44.27,4,1,0,0.74,3.83,3.67,28
1,89.65,5,2,0,0.75,2.69,2.58,16
1,72.72,4,4,0,0.51,-0.43,-1.63,13
1,29.26,2,1,0,0.77,2.62,1.21,18
1,49.33,2,2,0,0.89,5.25,2.02,20
1,55.84,5,0,2,0.32,0.89,-1.34,40
1,61.77,3,1,0,0.42,1.02,1.02,12
1,72.19,2,2,0,0.69,0.46,0.46,13
1,12.47,2,0,0,0.79,4.17,2.69,20
1,23.55,2,0,0,0.79,3.82,2.43,25
1,138.2,7,3,0,0.5,1.83,-1.5,34
1,95.58,4,4,0,0.34,-3.75,-3.76,12
1,58.28,3,3,0,0.74,2.33,0.14,17
1,28.68,1,1,0,0.49,0.79,0.79,6
1,86.71,4,4,0,0.47,-0.68,-1.82,12
1,78.63,6,2,1,0.41,4.97,2.37,33
1,186.07,10,5,0,0.39,-4.75,-5.75,23
1,78.82,5,2,0,0.51,2.9,2.75,30
1,206.07,12,6,3,0.24,0.53,0.1,39
1,95.11,5,2,0,0.5,0.0,0.0,15
1,52.32,3,1,0,0.53,1.5,1.5,12
1,53.01,4,1,0,0.7,0.87,0.65,27
1,15.71,3,0,0,0.6,5.49,3.73,27
1,15.6,2,0,1,0.53,5.06,5.06,25
1,59.0,5,1,0,0.84,1.03,0.16,23
1,43.37,3,0,1,0.64,5.1,5.1,26
1,12.03,1,1,0,0.59,2.32,-0.63,10
1,220.26,13,4,2,0.14,-0.9,-4.35,44
1,0.0,0,0,0,0.0,0.0,0.0,0
1,90.9,5,3,0,0.57,1.5,-0.72,27
1,100.9,6,2,0,0.66,1.74,1.74,31
1,81.14,3,3,0,0.62,1.14,-2.54,19
1,92.78,5,3,0,0.54,1.41,1.18,17
1,43.78,5,1,0,0.65,3.63,2.76,29
1,129.91,7,3,1,0.26,2.71,-0.48,41
1,95.94,5,2,0,0.58,1.96,0.31,32
1,60.44,4,0,1,0.59,5.57,5.57,30
1,107.73,8,1,0,0.56,3.09,2.6,29
1,86.0,6,2,0,0.67,2.44,2.44,31
1,0.0,0,0,0,0.0,0.0,0.0,0
1,43.09,1,1,0,0.79,-1.05,-1.05,23
1,97.62,7,2,0,0.36,3.07,3.07,31
1,23.47,2,1,0,0.83,2.96,1.07,16
1,3.24,1,0,0,0.8,5.44,2.89,22
1,91.21,8,2,0,0.64,2.74,2.29,33
1,29.54,2,0,0,0.72,-2.25,-2.25,16
1,132.96,6,4,0,0.55,-1.92,-2.28,27
1,110.43,6,3,0,0.53,1.02,0.92,32
1,107.2,6,2,0,0.8,0.47,-0.05,19
1,107.26,5,2,0,0.56,2.71,2.71,29
1,41.57,3,1,0,0.66,2.33,2.33,14
1,64.16,6,0,0,0.66,2.63,1.25,30
1,67.79,5,2,0,0.68,1.82,-0.4,21
1,0.0,0,0,0,0.0,0.0,0.0,0
1,123.76,5,2,0,0.41,-0.14,-0.14,14
